date,mels_S,lig_S,mels_N,hvac_N,hvac_S
2018-09-23 12:00:00,2.29,0.1,8.440740740999999,40.107324555000005,25.802175445
2018-09-23 12:30:00,2.29,0.1,8.5,39.969605265,24.993894735
2018-09-23 13:00:00,2.29,0.1,8.559259259000001,39.831885965,24.185614035
2018-09-23 13:30:00,2.29,0.1,8.6185185185,39.694166665,23.377333335
2018-09-23 14:00:00,2.29,0.1,8.677777778,39.556447365,22.569052635
2018-09-23 14:30:00,2.29,0.1,8.737037037,39.418728065,21.760771935
2018-09-23 15:00:00,2.29,0.1,8.796296296000001,39.281008775,20.952491225
2018-09-23 15:30:00,2.29,0.1,8.8555555555,39.143289475,20.144210525
2018-09-23 16:00:00,2.29,0.1,8.15,37.989,19.508000000000003
2018-09-23 16:30:00,2.29,0.0966666665,7.8866666665,24.34862745,16.12264706
2018-09-23 17:00:00,2.29,0.0833333335,8.2333333335,37.26313726,21.82123529
2018-09-23 17:30:00,2.309375,0.0366666665,8.6681666665,24.290588235,19.03852941
2018-09-23 18:00:00,2.386875,0.01,8.648,41.38849673,21.89277778
2018-09-23 18:30:00,2.33375,0.0,8.151250000000001,28.2225,22.038993055
2018-09-23 19:00:00,2.0166666665,0.05,8.559000000000001,44.48216912,24.675
2018-09-23 19:30:00,2.0833333335,0.0,8.269,32.6740625,26.04319853
2018-09-23 20:00:00,2.15,0.03,8.32375,42.30640523,23.389166665
2018-09-23 20:30:00,2.1666666665000003,0.025,7.979,40.640882355,25.470588235
2018-09-23 21:00:00,2.0333333335,0.0666666665,8.219583333500001,33.590588235,23.04747863
2018-09-23 21:30:00,2.1875,0.0875,8.05775,30.601764705,22.340294115
2018-09-23 22:00:00,2.4375,0.0775,7.99875,36.721979165,25.91701389
2018-09-23 22:30:00,2.2,0.09,8.0125,32.594027780000005,29.83309028
2018-09-23 23:00:00,2.17125,0.1,8.216999999999999,32.56171569,32.996650325000004
2018-09-23 23:30:00,2.2662500000000003,0.0833333335,8.973333333500001,33.885395835,27.01175
2018-09-24 00:00:00,2.345,0.055,8.418,33.54,26.355882355
2018-09-24 00:30:00,2.2975,0.06,8.534880952,32.449133125,28.73513932
2018-09-24 01:00:00,2.4475,0.01,8.3825,35.127973855,28.568300655
2018-09-24 01:30:00,2.245,0.0,8.0910714285,30.98257353,22.196507355
2018-09-24 02:00:00,2.215,0.0,8.885,26.6275,21.925
2018-09-24 02:30:00,2.2350000000000003,0.0,9.34875,29.2400817,20.978169935
2018-09-24 03:00:00,2.255,1.519,9.28125,32.128153595,23.18259804
2018-09-24 03:30:00,2.275,1.54,8.678,25.755277775,19.517777775
2018-09-24 04:00:00,2.29,0.1,8.0158333335,27.28160131,18.712777775
2018-09-24 04:30:00,2.29,0.1,7.70875,31.06277778,14.977941175
2018-09-24 05:00:00,2.29,0.1,7.884,29.951944445,16.002792395
2018-09-24 05:30:00,2.3908333335,0.1,7.5325,31.94297619,22.770102565
2018-09-24 06:00:00,2.3541666665000003,0.1083333335,7.4432857145,33.371421569999995,19.06921569
2018-09-24 06:30:00,2.2990625,0.13,7.81625,29.10736842,19.215868055
2018-09-24 07:00:00,2.2378125,0.1,7.51,36.21132353,20.3130719
2018-09-24 07:30:00,2.1765625,0.1,7.514,35.339117645,20.678333335
2018-09-24 08:00:00,2.1153125,0.1,7.675000000000001,27.97111111,20.319166665
2018-09-24 08:30:00,2.025,0.1,7.8983333335,39.395490195,19.54954861
2018-09-24 09:00:00,2.45,0.1,7.968999999999999,35.20147059,19.95375
2018-09-24 09:30:00,2.3725000005,0.1,7.778,30.509836605,19.274166665
2018-09-24 10:00:00,2.2933333335,0.1,7.9333333335,38.919007355000005,22.983621325
2018-09-24 10:30:00,2.33,0.11,9.621666665,38.51798611,19.54529412
2018-09-24 11:00:00,2.44125,0.1083333335,12.1,33.860764705,19.127882355
2018-09-24 11:30:00,2.40625,0.1,7.66,30.29503472,19.97235294
2018-09-24 12:00:00,2.37125,0.41,7.5525,38.3315625,19.31492647
2018-09-24 12:30:00,2.41625,1.4666666665,8.5,38.345588235,21.155
2018-09-24 13:00:00,2.70125,1.79,8.667,39.03482026,21.35171569
2018-09-24 13:30:00,2.98625,3.44,9.045,28.679117645,21.030294115
2018-09-24 14:00:00,3.41,3.84,8.656333333500001,39.29559028,20.984444445
2018-09-24 14:30:00,4.25,3.825,9.78375,40.584411765,21.494346405
2018-09-24 15:00:00,5.09,3.855,11.439,38.77328431,19.80388889
2018-09-24 15:30:00,6.5600000000000005,3.67,11.8925,27.895882355,18.90584559
2018-09-24 16:00:00,8.24,3.4125,11.935,39.079166670000006,22.70777778
2018-09-24 16:30:00,9.3,3.5133333335000003,13.4,42.518235295,20.75735294
2018-09-24 17:00:00,8.5,3.5,14.14,27.61,18.275
2018-09-24 17:30:00,7.550000000000001,3.66,14.335,49.51411765,26.184411765
2018-09-24 18:00:00,7.55625,3.6833333335,15.138333335,33.984558825,26.94751634
2018-09-24 18:30:00,8.03125,3.675,15.248,48.914379085,25.916319445
2018-09-24 19:00:00,8.50625,3.6,19.787750000000003,34.17466666999999,26.60688889
2018-09-24 19:30:00,8.98125,3.71,20.629666665,46.110367645,29.009338235
2018-09-24 20:00:00,7.6375,4.0023333335,20.9575,36.1964375,35.03925
2018-09-24 20:30:00,7.1821428570000005,4.045,20.185,36.704493465,32.69849673
2018-09-24 21:00:00,7.225,4.0820833335,20.33625,42.123267975000005,34.085947715
2018-09-24 21:30:00,7.267857143,3.969,19.229,36.67397059,31.991797385
2018-09-24 22:00:00,7.199999999999999,3.86,18.1075,31.029281045,35.052032165
2018-09-24 22:30:00,6.800000000000001,4.0446666665,17.936999999999998,25.96964052,27.323993055000003
2018-09-24 23:00:00,7.3,3.6833333335,13.874,41.23064706,29.044485295
2018-09-24 23:30:00,4.875,3.4791666665000003,12.111666665,31.902941175,27.35091912
2018-09-25 00:00:00,4.6416666665,3.51,10.694666665,33.60882353,23.818627455
2018-09-25 00:30:00,4.0083333335,3.54,10.9665,31.616993465,25.423235295
2018-09-25 01:00:00,3.375,3.3375,10.59625,31.163888890000003,22.34972222
2018-09-25 01:30:00,2.875,1.35,9.698333335,29.925941175,22.286333335
2018-09-25 02:00:00,2.775,1.8125,11.0433333335,26.39742647,21.80294118
2018-09-25 02:30:00,2.675,1.365,16.060000000000002,28.45526316,25.058204335
2018-09-25 03:00:00,2.6,0.1,14.9375,30.20021242,22.63921569
2018-09-25 03:30:00,2.625,0.1,15.18,30.70182353,21.00094538
2018-09-25 04:00:00,2.725,0.0875,15.41,27.41261438,19.70828431
2018-09-25 04:30:00,2.7,0.0916666665,12.098333335,26.239889705,20.66345588
2018-09-25 05:00:00,2.3,0.07,8.8206666665,36.34501634,23.704803925
2018-09-25 05:30:00,2.0,0.29,7.8866666665,28.6602451,20.003137255
2018-09-25 06:00:00,2.05,2.33,8.0423333335,34.07845588,20.995823530000003
2018-09-25 06:30:00,2.216111111,0.24,7.93,31.07147059,19.72523897
2018-09-25 07:00:00,2.2805555560000004,0.1,7.62,32.962647055000005,19.925588235
2018-09-25 07:30:00,2.306,0.1,7.6283333335,32.975653595,21.707990195
2018-09-25 08:00:00,2.37,0.11,7.68,34.622026145,19.993039215
2018-09-25 08:30:00,2.434,0.1166666665,7.752499999999999,29.88029412,19.87529412
2018-09-25 09:00:00,2.375,0.1,7.79,39.715294115000006,21.29
2018-09-25 09:30:00,2.275,0.1,7.705,25.932941175,22.07891544
2018-09-25 10:00:00,2.175,0.1,7.9566666665,38.471491595,21.5737605
2018-09-25 10:30:00,2.1125,0.1,7.61775,36.455974265,20.552058825
2018-09-25 11:00:00,2.1625,0.1,10.649,27.640833335000004,19.396388885
2018-09-25 11:30:00,2.1833333335000003,0.1,9.3375,37.547941175000005,19.566176475
2018-09-25 12:00:00,2.1166666665,0.43,7.81,27.74674837,21.41238562
2018-09-25 12:30:00,2.3,1.37,7.7333333335,36.42284722,20.54159722
2018-09-25 13:00:00,2.6555555555000003,1.7533333335,8.9198333335,39.67493421,19.754901315
2018-09-25 13:30:00,3.2777777775,3.3,9.248,26.72380719,19.92457516
2018-09-25 14:00:00,3.9,3.9715,9.35125,37.85888889,21.3875
2018-09-25 14:30:00,4.5222222225,3.965,9.875,40.230163395000005,18.90581699
2018-09-25 15:00:00,5.1444444445,3.96,14.784583335,25.56382353,17.684444445
2018-09-25 15:30:00,6.575,3.8166666665,18.28,39.48421569,19.984330065
2018-09-25 16:00:00,7.3375,3.78,18.869,36.46911765,18.905
2018-09-25 16:30:00,7.7875,4.009,21.61,28.50132353,14.031307188
2018-09-25 17:00:00,8.0916666665,4.054,21.05,37.17,21.911176475
2018-09-25 17:30:00,7.6983333335,3.7466666665,19.3315,31.446486925,21.87831699
2018-09-25 18:00:00,7.65,4.08925,18.1075,33.149411765,22.719411765
2018-09-25 18:30:00,7.7166666665,4.10375,15.3,41.18159443,25.872755415
2018-09-25 19:00:00,7.7833333335,4.009,18.84,35.530882355,26.00882353
2018-09-25 19:30:00,7.85,3.93,21.71,40.424960785,30.49367647
2018-09-25 20:00:00,7.9,3.84,20.919,28.499967105,21.94490196
2018-09-25 20:30:00,7.95,3.8633333335,20.9565,28.17588235,18.177647055
2018-09-25 21:00:00,8.4166666665,3.7225,20.629166665,33.7459375,20.9275
2018-09-25 21:30:00,8.75,3.9693333335,20.664,26.952222225,20.851666665
2018-09-25 22:00:00,8.4666666665,4.167,15.73,26.20704861,20.082187500000003
2018-09-25 22:30:00,6.3333333335,4.1725,11.97,31.6340625,21.4359375
2018-09-25 23:00:00,5.4142857145,4.13025,12.09,31.170263155,21.79131579
2018-09-25 23:30:00,4.9,3.804,12.2375,30.0875,22.575000000000003
2018-09-26 00:00:00,4.3857142855,3.71,10.919,31.23576389,25.130625
2018-09-26 00:30:00,3.65,3.6516666665,10.1373333335,29.184526145,22.426993465
2018-09-26 01:00:00,3.09,3.775,9.775,31.53578431,23.43888889
2018-09-26 01:30:00,2.81,1.9475,9.079,31.67892157,22.765196075
2018-09-26 02:00:00,2.6100000000000003,3.49,8.832142857000001,30.129166665,22.94871795
2018-09-26 02:30:00,2.5225,2.53,9.9720833335,30.764379085,25.337091505
2018-09-26 03:00:00,2.3925,1.2125,9.13625,26.12385621,21.77145425
2018-09-26 03:30:00,2.2625,0.09,8.239,29.99962185,21.519243695
2018-09-26 04:00:00,2.1325000000000003,0.1,8.275666666500001,31.094095395,21.826644735
2018-09-26 04:30:00,2.125,0.09,8.0625,31.954558825,20.78256536
2018-09-26 05:00:00,2.1583333335,0.1,7.795,27.228666665,21.641055555
2018-09-26 05:30:00,2.1916666665,0.1,7.513999999999999,30.398055555,19.775243055
2018-09-26 06:00:00,2.02,0.1,7.729000000000001,36.579195045000006,21.149444445
2018-09-26 06:30:00,2.1,0.1,7.9,25.666666665,19.601666665
2018-09-26 07:00:00,2.18,0.1,7.782500000000001,37.79857639,22.0253125
2018-09-26 07:30:00,2.166666667,0.12,7.375,27.924166665,20.718349675
2018-09-26 08:00:00,2.122222222,0.12,7.81,38.070882355,20.304117645
2018-09-26 08:30:00,2.077777778,0.1,7.97,27.037333335,18.320055555000003
2018-09-26 09:00:00,2.033333333,0.12,7.4625,38.839166665,19.3774183
2018-09-26 09:30:00,2.1,0.1,7.94125,26.09264706,21.925
2018-09-26 10:00:00,2.2225,0.1,7.7891666665,39.27485294,20.3530719
2018-09-26 10:30:00,2.2525,0.1,7.6566666665,35.03247059,20.034039215
2018-09-26 11:00:00,2.2825,0.1,7.72,30.454166665,19.985
2018-09-26 11:30:00,2.1950000000000003,0.1,8.4558333335,40.08240809,21.959411765
2018-09-26 12:00:00,2.3175,0.5375,7.925,40.10319298,24.607017545
2018-09-26 12:30:00,2.5005,1.588,8.3808333335,28.743854165,18.65246528
2018-09-26 13:00:00,3.1225,2.347,8.597999999999999,34.90395425,18.331862745
2018-09-26 13:30:00,3.7445,2.725,8.96,40.20383901,19.61134675
2018-09-26 14:00:00,4.02,3.899,9.000499999999999,33.57579861,22.46048611
2018-09-26 14:30:00,4.18,3.99,10.009,33.474007355,20.37272059
2018-09-26 15:00:00,4.481249999999999,3.989,11.09,39.97246528,21.098333335
2018-09-26 15:30:00,5.206250000000001,4.058,11.855,32.767058825,19.369411765
2018-09-26 16:00:00,5.93125,3.949,14.778,36.15897059,22.381470585
2018-09-26 16:30:00,6.65625,3.92,17.366999999999997,35.978869970000005,19.139380805
2018-09-26 17:00:00,7.2,4.11425,18.1825,29.46577206,19.184485295
2018-09-26 17:30:00,7.2,4.229,17.734250000000003,36.560882355,20.47852941
2018-09-26 18:00:00,7.494642857,4.224375,21.885416665,41.26415441,23.741360295
2018-09-26 18:30:00,8.087499999999999,4.259,24.7725,44.28826625,27.52149123
2018-09-26 19:00:00,8.2,4.249166667,24.561666665,45.8,31.46367647
2018-09-26 19:30:00,7.225,4.119,24.657333335,37.49263889,32.80357639
2018-09-26 20:00:00,6.725,3.9,26.895,37.987371325,33.304411765
2018-09-26 20:30:00,6.35,3.8125,26.5575,43.46912281,34.165210525
2018-09-26 21:00:00,6.0515384615,4.0715,24.56,38.713039215,34.025947715
2018-09-26 21:30:00,5.8576923075,4.06875,18.92,39.684226005,38.67452012
2018-09-26 22:00:00,5.6638461535,3.9891666665,20.114,39.203492645,36.245294115
2018-09-26 22:30:00,5.470000000000001,3.9775,19.3945,37.96382353,35.10382353
2018-09-26 23:00:00,5.2761538465,3.8375,18.249,37.9321875,32.57
2018-09-26 23:30:00,5.082307692500001,3.8425,11.07,42.26168301,35.597058825
2018-09-27 00:00:00,4.8884615385,3.8666666665,11.097333335,37.36985294,29.82165441
2018-09-27 00:30:00,4.702857143,3.61,10.989,32.75173611,23.89888889
2018-09-27 01:00:00,4.52,3.55,10.4655,32.48333333,22.520588235
2018-09-27 01:30:00,4.337142857,1.27,10.698,28.752941175,23.89117647
2018-09-27 02:00:00,4.05,2.02,9.785833335,28.316666665,24.02042484
2018-09-27 02:30:00,3.45,1.4175,9.52,30.845555555,23.154444445000003
2018-09-27 03:00:00,2.85,0.497142857,10.6925,30.78529412,22.09088235
2018-09-27 03:30:00,3.2,0.7875,9.54875,30.369444445,21.37666667
2018-09-27 04:00:00,3.5166666665,1.5,8.568999999999999,31.943843135,21.12529412
2018-09-27 04:30:00,2.7833333335,0.15,8.048,27.243300655,23.108529410000003
2018-09-27 05:00:00,2.5113636365,0.0,7.7125,34.670555555,21.63472222
2018-09-27 05:30:00,2.3931818185,0.0,7.67,31.48609907,19.389226005
2018-09-27 06:00:00,2.275,0.0,7.349,29.87361111,20.75411765
2018-09-27 06:30:00,2.1568181815,0.03,7.44375,35.66739496,19.05817647
2018-09-27 07:00:00,2.0386363635,0.1,7.4315,26.59722222,23.038611115
2018-09-27 07:30:00,2.12,0.2833333335,7.486142857,40.229243695,20.788004205
2018-09-27 08:00:00,2.245,0.59,7.92,27.89509288,22.863333335
2018-09-27 08:30:00,2.1975,0.0833333335,8.0666666665,40.182941175,21.50852941
2018-09-27 09:00:00,2.175,0.0666666665,7.6425,33.691486925,21.44343137
2018-09-27 09:30:00,2.1500000000000004,0.04,7.3866666665,33.44831699,23.74039216
2018-09-27 10:00:00,2.2,0.0875,7.57,39.104411765,20.33125
2018-09-27 10:30:00,2.15,0.1,7.869,27.34125,19.679411765
2018-09-27 11:00:00,2.1,0.1,7.8983333335,38.022352945,19.926286765
2018-09-27 11:30:00,2.1,0.1,7.3333333335,38.83735294,21.08601103
2018-09-27 12:00:00,2.1,0.1,7.77375,27.47254202,22.09710084
2018-09-27 12:30:00,2.1950000000000003,0.075,8.335,37.999319855,19.298382355
2018-09-27 13:00:00,2.6186363635000003,0.55,8.56775,40.313839865,19.354869280000003
2018-09-27 13:30:00,3.0568181815,2.0966666665,8.779666666499999,26.36911111,17.945944445000002
2018-09-27 14:00:00,3.495,3.335,8.7075,39.084411765,23.057941175
2018-09-27 14:30:00,3.9331818185,3.8833333335,9.58625,38.629542485,19.180555555
2018-09-27 15:00:00,4.3713636365,3.9625,10.83625,29.782316175,19.021145835
2018-09-27 15:30:00,4.925000000000001,4.029249999999999,12.5415,37.388186275,21.33132353
2018-09-27 16:00:00,5.824999999999999,4.42375,16.87,40.035588235,20.462941175
2018-09-27 16:30:00,7.2,4.2225,18.279583335,32.19745098,18.950827205000003
2018-09-27 17:00:00,8.25625,4.018,17.636,34.079052285,16.76823529
2018-09-27 17:30:00,8.73125,4.07,15.009,29.60204861,22.03105263
2018-09-27 18:00:00,8.997499999999999,4.147,15.325,35.765208335,18.95451389
2018-09-27 18:30:00,8.69,4.0691666665,28.875,25.6090625,16.8
2018-09-27 19:00:00,8.3,4.1468333335,28.530666665,38.39856209,19.542973855
2018-09-27 19:30:00,8.55,3.878,27.956666665,28.404836605,19.402222225
2018-09-27 20:00:00,8.05,3.69,26.37,33.552222220000004,20.912303925
2018-09-27 20:30:00,7.05,3.6783333335,22.403333335,37.126699345,23.516944445
2018-09-27 21:00:00,7.475,3.805,17.88525,32.815849675,25.56254902
2018-09-27 21:30:00,7.85,3.8,14.71,32.533055555000004,22.850310455
2018-09-27 22:00:00,7.3166666665,3.86,13.7425,32.90369281,21.894264705
2018-09-27 22:30:00,7.383333333499999,3.935,13.3,33.44722222,23.255555555
2018-09-27 23:00:00,6.949999999999999,3.9723333335,13.4725,29.813308825,23.748161765
2018-09-27 23:30:00,6.125,4.109,20.308,33.82673611,26.40882353
2018-09-28 00:00:00,5.025,3.9,20.8555,34.38529412,23.747058825
2018-09-28 00:30:00,3.925,3.94,19.07,29.13529412,22.097058825
2018-09-28 01:00:00,3.0916666665,3.865,14.05,27.633958335000003,21.941208335
2018-09-28 01:30:00,3.0583333335,3.949,13.7325,33.120588235,22.917352945
2018-09-28 02:00:00,3.025,3.8433333335,10.81,33.773645835,23.044791665
2018-09-28 02:30:00,2.9375,3.7625,10.117166665,25.338474265,19.626452205
2018-09-28 03:00:00,2.6875,2.4333333335000003,9.452083335,34.140294115,19.886470585
2018-09-28 03:30:00,2.6,1.4291666665,9.415,29.976657755,19.385935825
2018-09-28 04:00:00,2.7,1.2083333335,7.684,28.023235295,22.210588235
2018-09-28 04:30:00,2.55,1.4375,7.797750000000001,37.55119298,20.189929825
2018-09-28 05:00:00,2.3816666665,0.5975,7.47,25.09924837,19.087810455
2018-09-28 05:30:00,2.3083333335000003,0.0625,7.64875,40.047929825,20.21405263
2018-09-28 06:00:00,2.2765,0.0625,7.41,25.45243464,20.74349673
2018-09-28 06:30:00,2.2585,0.01,7.5755,40.06294118,21.53970588
2018-09-28 07:00:00,2.3725,0.0916666665,7.525,26.67588235,19.73
2018-09-28 07:30:00,2.3425,0.1,7.971499999999999,40.765625,21.174835525
2018-09-28 08:00:00,2.1950000000000003,0.06,7.558999999999999,30.117058825,19.378267975
2018-09-28 08:30:00,2.1950000000000003,0.1,7.6908333335,33.371022725,21.8603125
2018-09-28 09:00:00,2.21875,0.1,7.609,38.95911111,19.746833335
2018-09-28 09:30:00,2.12375,0.0875,7.689999999999999,24.676979165,16.473958335
2018-09-28 10:00:00,2.1071428570000004,0.0458333335,7.359,37.911960785,18.92356863
2018-09-28 10:30:00,2.1166666665,0.1,7.375,34.554444445,19.12358974
2018-09-28 11:00:00,2.126190476,0.1,7.239,29.429591505,22.135522875
2018-09-28 11:30:00,2.2116666665,0.107142857,7.4492857145,39.419330355,20.63919643
2018-09-28 12:00:00,2.5440625,0.1,7.6666666665,38.77,19.63138889
2018-09-28 12:30:00,2.8828125,0.0525,7.878,27.065220590000003,15.964375
2018-09-28 13:00:00,3.2215625,0.8300000000000001,8.468,35.009411765,19.16882353
2018-09-28 13:30:00,3.5603125,3.5250000000000004,8.32375,39.542777775000005,18.40138889
2018-09-28 14:00:00,3.8990625,3.91,9.178,34.194493465,17.670457515000003
2018-09-28 14:30:00,4.2378125,4.034,8.498,29.748125,11.83898897
2018-09-28 15:00:00,4.5765625,4.048500000000001,9.26125,39.147936505,20.963333335
2018-09-28 15:30:00,4.915312500000001,4.0280000000000005,10.2115,38.252184875,16.5003125
2018-09-28 16:00:00,6.1,4.345,10.87,28.278874270000003,15.28767544
2018-09-28 16:30:00,6.875,4.533,12.1275,38.939117645,19.867256945
2018-09-28 17:00:00,7.1083333335,4.775,13.685,39.7775,21.215637255
2018-09-28 17:30:00,7.3416666665,4.6991666665,13.29,26.51267361,13.3204901945
2018-09-28 18:00:00,8.295,4.43,13.46,34.488421055,16.366127455
2018-09-28 18:30:00,9.1529166665,4.1466666665,23.31,31.823055555,4.7207748535
2018-09-28 19:00:00,9.0045833335,3.8525,26.5,27.084305555,9.876102941
2018-09-28 19:30:00,8.85625,3.924,26.223333335,30.621944445,6.7069444445
2018-09-28 20:00:00,8.7079166665,3.699,25.36,28.109738565,11.9917156885
2018-09-28 20:30:00,8.559583333500001,3.7625,21.4875,22.572777780000003,0.966111111
2018-09-28 21:00:00,8.41125,3.86,15.57,30.10647059,3.167352941
2018-09-28 21:30:00,8.163888889,3.959,11.74,19.51623162,3.561470588
2018-09-28 22:00:00,7.6194444445,4.055,11.6125,23.2525731,2.652777778
2018-09-28 22:30:00,7.075,4.072,10.9425,27.95240809,4.549375
2018-09-28 23:00:00,6.5305555555,3.63,11.249,27.119052285,4.6308169935
2018-09-28 23:30:00,5.986111111,3.5225,10.94,16.434411764,12.1791176445
2018-09-29 00:00:00,5.175000000000001,3.4690000000000003,10.317,22.931979165,3.5116993465
2018-09-29 00:30:00,4.275,2.281,9.608,19.594473684,0.460526316
2018-09-29 01:00:00,3.4833333335,2.6575,9.539,22.678823525,3.0435294115
2018-09-29 01:30:00,3.0166666665,3.9166666665,9.218,26.692604165,11.5880555555
2018-09-29 02:00:00,2.75,3.64,11.678,26.82125,19.58472222
2018-09-29 02:30:00,2.83,2.425,15.67375,23.3025,12.82402778
2018-09-29 03:00:00,2.87,0.885,15.34,26.469488305,7.907923976
2018-09-29 03:30:00,2.85,0.29,15.27,28.914656865,11.8253431355
2018-09-29 04:00:00,2.6500000000000004,0.0533333334999999,14.605,24.952203945,11.810980395
2018-09-29 04:30:00,2.45,0.1,14.25,25.442696075,14.742630721
2018-09-29 05:00:00,2.299642857,0.062857143,10.50642857,34.38261513,14.80048611
2018-09-29 05:30:00,2.298214286,0.02,8.6375,24.020310455,16.689640519999998
2018-09-29 06:00:00,2.296785714,0.02,7.54,39.11397059,19.35527778
2018-09-29 06:30:00,2.295357143,0.09,7.79,24.451555555,20.30322222
2018-09-29 07:00:00,2.2939285715,0.03,7.84,39.190277775,21.64362229
2018-09-29 07:30:00,2.2925,0.0125,7.79875,25.525294115,18.31382353
2018-09-29 08:00:00,2.2910714285,0.055,8.142,38.77377778,19.668166665
2018-09-29 08:30:00,2.395,0.03,7.8233333335,27.929338235000003,18.973253675
2018-09-29 09:00:00,2.4235,0.1,7.519,36.386584965,22.807222225
2018-09-29 09:30:00,2.3215,0.025,7.9625,38.74,21.457777775
2018-09-29 10:00:00,2.2478125,0.02,8.450857143,27.21617647,17.550588235
2018-09-29 10:30:00,2.2590625,0.0,7.64,37.89294118,17.147875815
2018-09-29 11:00:00,2.2703125,0.0625,7.92875,27.26410217,19.133039215
2018-09-29 11:30:00,2.2815625,0.1,7.648,36.18915205,21.68983918
2018-09-29 12:00:00,2.2675,0.1,7.91,36.41899671,19.435718955
2018-09-29 12:30:00,2.1625,0.1,8.078,27.745496325,17.813345589999997
2018-09-29 13:00:00,2.225,0.0,8.442571428499999,38.3685,18.378604165
2018-09-29 13:30:00,2.3725,0.0,7.9575,27.620457515,19.54078431
2018-09-29 14:00:00,2.3358333335,0.0,8.01125,39.005294115,23.22352941
2018-09-29 14:30:00,2.2991666665,0.01,8.04025,41.14638889,22.10866873
2018-09-29 15:00:00,2.33125,0.0,14.25,34.248235295,21.768300655
2018-09-29 15:30:00,2.38625,0.0,12.96,34.58120743,21.07541796
2018-09-29 16:00:00,2.35875,0.01,7.955,39.71264706,22.684705885
2018-09-29 16:30:00,2.30375,0.01,8.09675,28.583823530000004,20.348235295
2018-09-29 17:00:00,2.1950000000000003,0.04,8.54,34.833235295,16.439705885000002
2018-09-29 17:30:00,2.1950000000000003,0.025,8.125333333499999,28.33904412,11.9782352945
2018-09-29 18:00:00,2.3833333335,0.0,8.6698333335,33.691194855,11.49875
2018-09-29 18:30:00,2.33375,0.0,8.3083333335,28.037333335,17.967117645
2018-09-29 19:00:00,2.5714285715000003,0.0,8.4298333335,37.14911765,16.427647059999998
2018-09-29 19:30:00,2.4571428575,0.0,8.1,26.29611111,13.016846405
2018-09-29 20:00:00,2.3428571425,0.0,7.775,35.654485295,17.928327205000002
2018-09-29 20:30:00,2.2285714285,0.0,7.808999999999999,28.647916665,19.1303125
2018-09-29 21:00:00,2.15,0.0,8.106857143,33.385,21.81823529
2018-09-29 21:30:00,1.9975,0.0,8.02125,34.00823529,19.375980395
2018-09-29 22:00:00,2.1275000000000004,0.0,8.4225,25.56903595,20.908235295
2018-09-29 22:30:00,2.2575000000000003,0.0,8.289,35.256627455,21.141270835
2018-09-29 23:00:00,2.394,0.0,8.0858333335,32.590833335,21.172189545
2018-09-29 23:30:00,2.37,0.0,7.998749999999999,30.108823525,23.285
2018-09-30 00:00:00,2.346,0.175,8.313333333500001,37.111562500000005,22.1828125
2018-09-30 00:30:00,2.322,0.1,8.235,24.67611111,13.191339865
2018-09-30 01:00:00,2.298,0.12,8.269,29.265,13.3573529395
2018-09-30 01:30:00,2.274,0.09,8.1265,31.80590278,11.8530208335
2018-09-30 02:00:00,2.25,0.09,7.78,24.462777775,21.163055555
2018-09-30 02:30:00,2.226,0.64,8.04875,35.739166665,14.898333335
2018-09-30 03:00:00,2.202,0.2375,8.07375,27.597316175,20.950275735
2018-09-30 03:30:00,2.178,0.1,7.968999999999999,35.59093137,21.908333335
2018-09-30 04:00:00,2.154,0.1,7.73,33.234583335,21.910803925
2018-09-30 04:30:00,2.13,0.03,7.8866666665,36.34,22.718253675
2018-09-30 05:00:00,2.106,0.0,7.93125,28.863444445,19.272222225
2018-09-30 05:30:00,2.3,0.0375,7.971249999999999,40.348878675,21.11740809
2018-09-30 06:00:00,2.4625,0.1,9.6266666665,24.98069659,17.53857353
2018-09-30 06:30:00,2.3125,0.09,13.855,39.74294118,20.676838235
2018-09-30 07:00:00,2.1,0.1,13.90833333,28.032150735,22.704375
2018-09-30 07:30:00,2.2175,0.1,14.234,39.75864379,22.31143791
2018-09-30 08:00:00,2.5,0.1,14.48,38.72952991,20.3685
2018-09-30 08:30:00,2.525,0.1,14.11,27.84153846,19.9375
2018-09-30 09:00:00,2.5225,0.1,10.279,40.44739394,23.602424245
2018-09-30 09:30:00,2.31625,0.1,7.859999999999999,32.36625,19.79452381
2018-09-30 10:00:00,2.42125,0.055,7.8075,32.2428125,19.6659375
2018-09-30 10:30:00,2.4475,0.0714285715,7.911142857,38.939903845,19.71492647
2018-09-30 11:00:00,2.37625,0.03,7.718999999999999,27.054007935,20.60615079
2018-09-30 11:30:00,2.3512500000000003,0.0585714284999999,7.79875,40.1875,24.524444445
2018-09-30 12:00:00,2.2803125,0.0574999999999999,7.609999999999999,39.45501838,20.910882355
2018-09-30 12:30:00,2.1940625,0.0533333334999999,7.9275,26.643049535,16.19888545
2018-09-30 13:00:00,2.1078125,0.1,8.022499999999999,38.051470585,21.064460785
2018-09-30 13:30:00,2.0215625,0.1,7.9183333335,40.29629412,21.416979165
2018-09-30 14:00:00,2.032142857,0.1,8.205,26.53397059,22.047242645
2018-09-30 14:30:00,2.075,0.1,7.93,39.888000000000005,22.780555555
2018-09-30 15:00:00,2.117857143,0.1,8.254999999999999,40.960343135,22.26147059
2018-09-30 15:30:00,2.153125,0.1,13.072333335,31.78142361,20.22513889
