timestamp [dd/mm/yyyy HH:MM],ki [%],o1_1 [%],o1_2 [%],o2 [%],o3 [%],o4 [%],mr [%]
2013-01-03 20:00:00,20.625,23.7,23.95,21.425,26.075,23.825,20.0
2013-01-03 21:00:00,20.675,23.9,23.55,21.5,26.525,23.9,20.1
2013-01-03 22:00:00,21.049999999999997,24.025,24.15,21.825,26.225,23.4,20.4
2013-01-03 23:00:00,21.35,24.275,24.3,21.825,26.7,23.45,20.775
2013-01-04 00:00:00,21.3,24.35,24.175,22.0,26.575,24.05,20.65
2013-01-04 01:00:00,21.325,24.6,24.2,22.15,26.425,23.875,21.05
2013-01-04 02:00:00,21.575,24.8,24.425,22.3,26.975,24.075,21.05
2013-01-04 03:00:00,21.675,24.725,25.05,22.525,27.1,24.675,21.275
2013-01-04 04:00:00,22.0,25.1,24.3,22.8,27.1,24.575,21.275
2013-01-04 05:00:00,22.15,25.1,24.3,23.1,27.1,24.7,21.375
2013-01-04 06:00:00,22.474999999999998,25.1,24.45,23.25,27.1,24.825,21.650000000000002
2013-01-04 07:00:00,22.3,25.1,24.7,23.1,27.225,24.575,21.725
2013-01-04 08:00:00,22.25,25.0,24.7,22.9,27.5,25.075,21.725
2013-01-04 09:00:00,22.575,25.4,25.8,23.25,27.6,25.125,21.85
2013-01-04 10:00:00,23.05,25.5,25.6,23.675,28.0,25.325,21.725
2013-01-04 11:00:00,23.625,25.375,26.25,23.9,27.725,25.25,21.875
2013-01-04 12:00:00,23.275,24.125,25.849999999999998,23.9,27.9,25.9,22.25
2013-01-04 13:00:00,23.45,24.975,25.35,24.15,28.5,25.9,22.25
2013-01-04 14:00:00,23.9,25.575,25.9,24.3,28.375,25.85,22.5
2013-01-04 15:00:00,23.65,25.875,25.975,24.65,28.525000000000002,25.8,22.4
2013-01-04 16:00:00,23.675,26.05,26.15,24.6,28.325,25.775,22.674999999999997
2013-01-04 17:00:00,24.025,26.3,26.224999999999998,24.525,28.575000000000003,26.25,22.85
2013-01-04 18:00:00,23.675,26.05,26.7,24.700000000000003,28.9,26.4,22.875
2013-01-04 19:00:00,24.0,26.775,26.375,24.85,28.75,26.0,23.05
2013-01-04 20:00:00,24.200000000000003,27.2,26.3,24.85,29.0,25.95,23.0
2013-01-04 21:00:00,24.475,26.95,26.85,25.1,29.15,26.55,23.1
2013-01-04 22:00:00,24.4,27.025,26.95,25.1,29.375,26.65,23.725
2013-01-04 23:00:00,24.375,27.5,26.85,25.25,29.424999999999997,26.925,23.5
2013-01-05 00:00:00,24.575,27.45,26.65,25.675,29.75,27.075,24.025
2013-01-05 01:00:00,24.825,26.875,26.8,25.7,29.175,27.275,23.924999999999997
2013-01-05 02:00:00,24.875,26.9,26.625,25.5,29.4,27.15,23.9
2013-01-05 03:00:00,25.0,27.225,27.175,25.625,29.5,27.2,24.025
2013-01-05 04:00:00,25.45,28.0,27.5,25.925,29.8,27.225,24.1
2013-01-05 05:00:00,25.375,28.175,27.9,26.25,29.8,27.525,24.475
2013-01-05 06:00:00,25.5,28.15,27.875,26.425,29.8,27.25,24.85
2013-01-05 07:00:00,25.625,27.9,27.825000000000003,26.425,29.8,27.675,24.9
2013-01-05 08:00:00,25.55,28.2,27.575,26.175,30.05,27.525,25.225
2013-01-05 09:00:00,25.45,28.4,28.15,26.525,30.45,27.95,25.025000000000002
2013-01-05 10:00:00,25.75,28.375,27.85,26.2,30.6,27.5,24.925
2013-01-05 11:00:00,25.85,28.375,28.375,26.65,30.55,27.725,24.975
2013-01-05 12:00:00,25.9,28.3,28.025,26.675,30.45,28.1,24.975
2013-01-05 13:00:00,25.95,28.025,27.8,26.425,30.575,28.1,24.575
2013-01-05 14:00:00,26.15,28.1,28.05,26.425,30.55,27.725,24.85
2013-01-05 15:00:00,25.875,27.875,28.025,26.224999999999998,30.725,27.625,24.975
2013-01-05 16:00:00,25.625,27.5,27.9,26.25,30.75,28.025,24.85
2013-01-05 17:00:00,25.525,27.5,27.55,26.175,30.95,28.2,24.775
2013-01-05 18:00:00,25.200000000000003,27.725,27.125,26.3,30.35,28.2,24.6
2013-01-05 19:00:00,24.975,27.525,26.9,26.125,30.35,27.975,24.575
2013-01-05 20:00:00,25.1,27.5,26.8,25.9,30.475,27.65,24.5
2013-01-05 21:00:00,24.975,27.175,26.7,25.9,30.6,27.5,24.225
2013-01-05 22:00:00,25.225,27.1,26.575,25.525,30.6,27.45,24.375
2013-01-05 23:00:00,24.975,27.1,26.45,25.5,30.6,27.225,24.175
2013-01-06 00:00:00,24.725,27.1,26.3,25.1,30.6,27.5,24.075
2013-01-06 01:00:00,24.925,27.1,26.725,25.375,30.6,27.025,24.05
2013-01-06 02:00:00,24.8,26.95,26.675,25.375,30.6,27.2,23.924999999999997
2013-01-06 03:00:00,24.5,26.95,26.6,25.375,30.6,27.375,23.775
2013-01-06 04:00:00,24.825,26.85,26.45,25.375,30.6,26.875,23.65
2013-01-06 05:00:00,24.7,27.05,26.3,25.375,30.6,27.049999999999997,23.9
2013-01-06 06:00:00,24.775,26.925,26.3,24.925,30.6,27.05,23.65
2013-01-06 07:00:00,24.775,27.05,26.525,25.2,30.6,27.175,23.65
2013-01-06 08:00:00,24.7,26.85,26.4,25.375,30.6,26.725,23.575
2013-01-06 09:00:00,24.85,26.8,26.3,25.325,30.025,26.85,23.5
2013-01-06 10:00:00,24.6,26.925,26.3,25.0,29.7,26.7,23.5
2013-01-06 11:00:00,24.8,27.05,26.3,24.975,29.775,27.075,23.5
2013-01-06 12:00:00,24.625,26.950000000000003,26.4,24.975,30.025,27.125,23.4
2013-01-06 13:00:00,24.95,27.375,26.35,25.35,29.9,27.225,23.5
2013-01-06 14:00:00,24.95,27.4,26.6,25.175,29.8,26.95,23.625
2013-01-06 15:00:00,25.225,27.45,26.675,25.6,29.8,27.5,23.925
2013-01-06 16:00:00,25.05,27.35,26.7,25.9,29.8,27.025,23.9
2013-01-06 17:00:00,25.125,27.375,26.7,25.65,29.8,27.55,23.799999999999997
2013-01-06 18:00:00,25.025,27.175,26.95,25.9,29.8,27.075,23.9
2013-01-06 19:00:00,25.1,27.1,26.9,25.974999999999998,29.8,27.575000000000003,23.849999999999998
2013-01-06 20:00:00,25.025000000000002,27.3,27.45,26.05,29.8,27.625,23.825
2013-01-06 21:00:00,25.1,27.0,27.1,26.0,29.8,27.675,23.9
2013-01-06 22:00:00,24.85,27.425,27.3,26.3,29.8,27.675,23.9
2013-01-06 23:00:00,25.150000000000002,27.450000000000003,27.775,25.974999999999998,29.8,27.725,23.9
2013-01-07 00:00:00,25.400000000000002,27.7,27.55,25.9,29.8,27.575,23.9
2013-01-07 01:00:00,25.45,27.775,27.725,25.9,29.8,27.575,23.9
2013-01-07 02:00:00,25.375,27.6,27.5,25.9,29.8,27.675,23.9
2013-01-07 03:00:00,25.575,27.025,26.875,26.075,29.8,27.625,23.9
2013-01-07 04:00:00,25.425,27.05,27.3,25.974999999999998,29.8,27.775,23.9
2013-01-07 05:00:00,25.125,27.45,26.825,25.9,29.8,27.35,23.9
2013-01-07 06:00:00,24.875,27.225,27.375,25.775,29.8,27.45,23.9
2013-01-07 07:00:00,23.775,25.65,25.65,24.175,29.8,26.325,23.9
2013-01-07 08:00:00,23.3,26.025,25.6,23.95,29.625,26.825,23.9
2013-01-07 09:00:00,25.425,27.525,27.625,26.125,29.424999999999997,27.25,23.7
2013-01-07 10:00:00,27.0,28.475,28.675,26.25,29.925,28.2,24.325
2013-01-07 11:00:00,27.25,28.375,29.35,26.925,29.925,27.575,24.725
2013-01-07 12:00:00,29.25,28.175,29.225,26.35,30.0,27.5,25.4
2013-01-07 13:00:00,26.3,27.8,29.15,25.924999999999997,29.95,27.6,25.15
2013-01-07 14:00:00,25.375,26.825,28.725,25.95,29.575,27.475,24.875
2013-01-07 15:00:00,24.85,26.825,27.6,25.225,29.4,26.55,25.025000000000002
2013-01-07 16:00:00,25.05,26.8,27.275,25.025,29.325,26.525,24.775
2013-01-07 17:00:00,24.25,26.05,26.9,25.0,29.4,27.1,24.975
2013-01-07 18:00:00,23.95,26.05,26.575,24.675,29.4,26.174999999999997,25.0
2013-01-07 19:00:00,23.525,25.849999999999998,25.6,24.15,29.4,26.15,24.475
2013-01-07 20:00:00,23.150000000000002,25.75,25.225,23.65,28.65,26.225,23.575
2013-01-07 21:00:00,23.200000000000003,25.5,25.3,23.25,28.575000000000003,25.7,22.925
2013-01-07 22:00:00,22.675,25.0,25.275,23.25,28.6,25.549999999999997,22.8
2013-01-07 23:00:00,22.775,24.475,25.325,23.0,28.6,24.95,22.875
2013-01-08 00:00:00,22.2,24.4,24.85,23.05,28.6,24.7,22.625
2013-01-08 01:00:00,22.299999999999997,24.55,25.150000000000002,22.45,28.6,24.45,22.1
2013-01-08 02:00:00,21.8,24.425,25.1,22.15,28.6,24.7,22.0
2013-01-08 03:00:00,21.95,24.15,25.1,22.0,28.6,25.025000000000002,22.0
2013-01-08 04:00:00,21.675,24.425,24.75,22.0,28.6,24.75,22.0
2013-01-08 05:00:00,21.375,24.125,24.825,22.0,28.6,24.475,22.0
2013-01-08 06:00:00,21.8,23.825,24.7,21.85,28.6,24.325,22.0
2013-01-08 07:00:00,20.45,22.9,23.225,20.75,27.525000000000002,23.1,22.0
2013-01-08 08:00:00,21.5,23.05,23.775,20.7,27.25,23.55,22.0
2013-01-08 09:00:00,24.125,24.2,24.95,22.225,28.425,24.175,22.35
2013-01-08 10:00:00,24.45,24.975,25.2,22.6,28.475,24.725,22.65
2013-01-08 11:00:00,24.225,25.325,26.0,22.9,29.275,25.175,22.9
2013-01-08 12:00:00,25.1,25.875,25.975,23.0,29.45,24.9,23.075
2013-01-08 13:00:00,27.15,26.125,26.025,22.925,29.8,25.525,23.775
2013-01-08 14:00:00,26.55,26.25,26.25,23.65,29.474999999999998,25.55,24.775
2013-01-08 15:00:00,25.7,26.525,26.975,24.4,29.55,26.3,25.125
2013-01-08 16:00:00,24.425,26.225,26.625,24.450000000000003,29.15,26.3,25.075
2013-01-08 17:00:00,23.4,25.425,26.299999999999997,23.75,28.875,25.725,25.1
2013-01-08 18:00:00,22.9,25.25,25.575,23.1,28.700000000000003,25.525,24.725
2013-01-08 19:00:00,22.625,24.75,25.1,23.0,28.375,25.4,24.675
2013-01-08 20:00:00,22.45,24.7,24.55,22.8,27.875,25.225,24.049999999999997
2013-01-08 21:00:00,22.225,24.7,24.85,22.5,27.6,25.025,23.775
2013-01-08 22:00:00,22.2,24.825,24.925,22.4,27.35,25.5,23.65
2013-01-08 23:00:00,22.1,24.8,24.95,22.275,27.575,25.4,23.675
2013-01-09 00:00:00,22.15,24.775,25.025000000000002,22.4,27.625,24.725,23.775
2013-01-09 01:00:00,22.35,25.1,25.2,23.075000000000003,27.75,24.975,23.974999999999998
2013-01-09 02:00:00,22.625,24.9,25.5,22.775,27.55,25.35,24.1
2013-01-09 03:00:00,22.5,25.175,25.5,22.8,27.675,25.225,24.275
2013-01-09 04:00:00,22.425,25.1,25.5,23.2,27.325,25.825,24.3
2013-01-09 05:00:00,22.8,24.875,25.65,23.25,27.200000000000003,25.25,24.3
2013-01-09 06:00:00,22.7,25.425,25.775,23.25,27.55,25.625,24.3
2013-01-09 07:00:00,23.05,26.15,25.925,23.45,27.575000000000003,26.4,24.3
2013-01-09 08:00:00,24.2,26.35,26.675,24.3,27.9,27.025,24.05
2013-01-09 09:00:00,26.5,28.1,29.925,26.5,28.375,28.075,24.55
2013-01-09 10:00:00,33.449999999999996,29.2,29.725,27.75,29.525,28.825000000000003,25.775
2013-01-09 11:00:00,32.025,29.3,30.55,28.55,30.45,29.675,27.9
2013-01-09 12:00:00,33.05,29.65,30.9,28.275,31.4,29.925,28.05
2013-01-09 13:00:00,31.825,30.75,31.0,28.975,31.4,30.225,28.45
2013-01-09 14:00:00,32.025,30.4,31.200000000000003,29.2,33.1,29.775,28.875
2013-01-09 15:00:00,29.525,30.05,30.725,28.875,32.75,30.450000000000003,28.25
2013-01-09 16:00:00,29.275,29.825,29.95,28.675,32.7,30.5,27.725
2013-01-09 17:00:00,27.85,28.875,29.4,27.925,32.45,29.825,27.325
2013-01-09 18:00:00,27.25,28.575000000000003,29.125,27.175,31.825,28.975,27.25
2013-01-09 19:00:00,26.8,27.725,28.675,26.7,31.175,28.95,27.3
2013-01-09 20:00:00,26.075,27.6,28.35,26.05,30.9,29.0,26.65
2013-01-09 21:00:00,25.5,27.7,27.8,26.0,30.35,28.775,26.15
2013-01-09 22:00:00,25.150000000000002,27.225,27.525,25.775,29.825000000000003,28.125,26.1
2013-01-09 23:00:00,24.725,27.025000000000002,27.625,25.225,29.975,27.6,25.9
2013-01-10 00:00:00,24.95,27.2,27.5,24.975,29.575,27.9,25.8
2013-01-10 01:00:00,24.7,27.1,27.475,24.975,29.075,27.65,25.7
2013-01-10 02:00:00,24.55,26.950000000000003,26.95,24.975,29.275,27.700000000000003,25.55
2013-01-10 03:00:00,24.6,26.675,26.95,24.975,29.25,27.825,25.5
2013-01-10 04:00:00,24.55,26.3,26.5,25.0,29.375,27.375,25.5
2013-01-10 05:00:00,24.0,25.6,26.125,24.575,29.0,27.225,25.5
2013-01-10 06:00:00,23.575,25.7,25.775,24.15,28.675,26.75,24.975
2013-01-10 07:00:00,25.45,26.0,25.95,24.1,28.5,26.425,25.2
2013-01-10 08:00:00,24.7,25.8,26.2,24.475,28.375,27.225,25.025
2013-01-10 09:00:00,26.15,26.8,26.6,24.875,29.925,27.45,25.450000000000003
2013-01-10 10:00:00,26.15,26.925,27.175,25.175,30.175,27.55,25.4
2013-01-10 11:00:00,28.225,27.025,27.45,25.275,29.85,27.95,25.625
2013-01-10 12:00:00,31.3,27.575,28.125,26.025,30.6,28.175,25.95
2013-01-10 13:00:00,25.775,26.4,27.5,25.45,30.275000000000002,27.225,26.05
2013-01-10 14:00:00,26.775,26.875,27.675,24.925,28.875,27.2,25.975
2013-01-10 15:00:00,27.45,27.65,29.1,26.5,29.0,27.275,26.475
2013-01-10 16:00:00,28.05,27.95,29.225,27.4,28.875,27.675,26.65
2013-01-10 17:00:00,26.175,27.375,28.175,25.95,28.825,27.7,26.95
2013-01-10 18:00:00,25.25,26.65,26.975,25.275,28.575,28.175,26.975
2013-01-10 19:00:00,24.575,26.3,26.25,24.475,28.25,27.025,26.55
2013-01-10 20:00:00,24.35,25.65,25.9,24.3,28.45,26.75,26.525
2013-01-10 21:00:00,24.025,25.825,26.025,24.25,28.1,26.95,26.0
2013-01-10 22:00:00,23.8,25.4,26.075,23.825,27.8,26.950000000000003,25.9
2013-01-10 23:00:00,23.775,25.25,25.925,23.4,27.65,27.075000000000003,25.775
2013-01-11 00:00:00,23.525,25.025,26.05,23.1,27.825,26.549999999999997,25.425
2013-01-11 01:00:00,23.5,25.225,25.625,23.150000000000002,27.225,26.05,25.375
2013-01-11 02:00:00,23.175,25.225,25.525,23.05,27.2,25.675,25.15
2013-01-11 03:00:00,22.925,25.225,25.725,22.875,27.200000000000003,25.975,24.875
2013-01-11 04:00:00,22.7,24.975,25.575,22.925,26.825,26.3,24.675
2013-01-11 05:00:00,22.625,24.575,24.85,22.9,26.725,26.25,24.625
2013-01-11 06:00:00,22.425,24.175,24.975,22.625,26.875,25.974999999999998,24.325
2013-01-11 07:00:00,22.349999999999998,24.025,24.625,22.05,26.549999999999997,25.0,24.025
2013-01-11 08:00:00,22.025,24.125,24.825,22.1,26.3,25.1,24.200000000000003
2013-01-11 09:00:00,25.925,26.25,26.525,23.45,27.450000000000003,26.049999999999997,24.275
2013-01-11 10:00:00,25.6,26.0,26.8,23.35,28.425,26.65,24.05
2013-01-11 11:00:00,25.225,26.05,26.35,23.400000000000002,28.174999999999997,26.6,24.5
2013-01-11 12:00:00,26.325,25.525,25.875,23.775,29.525,26.525,24.525
2013-01-11 13:00:00,27.0,25.9,27.35,24.75,29.325000000000003,26.55,24.025
2013-01-11 14:00:00,26.875,25.425,26.575,24.4,28.225,26.3,22.7
2013-01-11 15:00:00,25.0,24.475,26.35,21.675,27.8,25.9,22.950000000000003
2013-01-11 16:00:00,24.575,23.6,25.05,21.15,27.3,26.0,22.7
2013-01-11 17:00:00,23.6,23.45,24.3,21.45,26.5,25.375,22.8
2013-01-11 18:00:00,22.875,23.200000000000003,24.2,21.2,26.65,25.1,22.8
2013-01-11 19:00:00,21.8,23.1,24.175,21.2,26.2,25.35,22.725
2013-01-11 20:00:00,21.475,22.9,23.675,21.375,25.724999999999998,24.925,22.65
2013-01-11 21:00:00,21.825,23.025000000000002,23.95,21.275,25.1,24.375,22.5
2013-01-11 22:00:00,21.75,22.325,23.275,20.95,24.925,24.3,22.4
2013-01-11 23:00:00,21.6,22.225,23.125,21.2,24.625,24.25,22.4
2013-01-12 00:00:00,21.425,22.4,22.875,20.95,24.55,23.925,22.4
2013-01-12 01:00:00,21.700000000000003,22.5,22.65,21.075,24.525,24.3,21.925
2013-01-12 02:00:00,21.3,22.4,22.85,21.2,24.4,24.55,21.75
2013-01-12 03:00:00,21.375,22.4,22.875,21.3,23.95,23.8,21.525000000000002
2013-01-12 04:00:00,20.925,22.225,23.05,21.2,23.8,23.65,21.675
2013-01-12 05:00:00,20.925,22.05,23.225,20.975,23.525,24.0,21.65
2013-01-12 06:00:00,20.95,21.925,22.950000000000003,20.9,23.775,23.7,21.6
2013-01-12 07:00:00,21.075,22.1,22.975,20.9,23.275,24.0,21.450000000000003
2013-01-12 08:00:00,21.125,22.1,23.0,20.8,23.275,23.55,21.6
2013-01-12 09:00:00,20.9,22.1,23.25,20.95,23.25,23.7,21.35
2013-01-12 10:00:00,20.95,22.125,22.425,21.0,23.575,23.4,21.45
2013-01-12 11:00:00,21.075,22.1,22.65,20.675,23.875,23.4,21.45
2013-01-12 12:00:00,21.450000000000003,21.6,22.7,20.65,24.55,23.725,21.2
2013-01-12 13:00:00,21.325,21.875,22.85,20.675,24.825,23.025000000000002,21.3
2013-01-12 14:00:00,21.075,22.0,22.475,20.925,24.0,23.025000000000002,21.5
2013-01-12 15:00:00,21.225,22.349999999999998,23.0,21.125,23.7,22.825,21.775
2013-01-12 16:00:00,21.225,22.225,23.1,21.175,23.375,23.1,21.925
2013-01-12 17:00:00,21.125,22.025,23.0,21.35,23.1,23.35,21.725
2013-01-12 18:00:00,21.425,21.75,22.85,21.325,23.0,23.5,21.725
2013-01-12 19:00:00,21.175,21.825000000000003,22.674999999999997,21.2,23.025,23.9,21.675
2013-01-12 20:00:00,20.725,21.6,23.075,21.075,23.2,23.525,21.625
2013-01-12 21:00:00,21.2,21.6,22.925,21.075,22.925,23.0,21.225
2013-01-12 22:00:00,20.95,22.075,22.625,20.7,22.85,22.875,21.45
2013-01-12 23:00:00,20.925,22.4,22.925,20.925,22.85,22.950000000000003,21.6
2013-01-13 00:00:00,20.675,22.224999999999998,22.9,20.975,22.8,23.2,21.2
2013-01-13 01:00:00,20.6,21.625,22.950000000000003,20.975,22.5,23.125,21.325
2013-01-13 02:00:00,20.4,22.0,22.7,21.025,22.375,23.275,20.95
2013-01-13 03:00:00,20.65,21.75,22.975,21.15,22.65,23.35,20.925
2013-01-13 04:00:00,20.675,22.0,22.775,20.8,22.15,22.875,21.075
2013-01-13 05:00:00,20.5,21.95,23.05,21.1,22.225,23.125,21.15
2013-01-13 06:00:00,20.65,21.75,22.55,21.125,22.225,22.825,21.125
2013-01-13 07:00:00,20.5,22.1,22.8,21.325,22.275,23.0,21.2
2013-01-13 08:00:00,20.9,22.35,22.8,21.05,22.5,23.025,21.2
2013-01-13 09:00:00,20.825,22.1,22.95,21.0,22.4,22.799999999999997,20.725
2013-01-13 10:00:00,21.025,21.925,22.799999999999997,21.475,22.5,23.225,20.675
2013-01-13 11:00:00,21.325,22.0,22.825,21.25,23.45,23.375,20.925
2013-01-13 12:00:00,21.35,22.025,23.075000000000003,21.075,23.924999999999997,22.9,20.675
2013-01-13 13:00:00,21.2,22.1,23.275,21.225,24.200000000000003,23.025000000000002,20.15
2013-01-13 14:00:00,21.325,22.0,23.15,21.3,23.675,23.425,20.525
2013-01-13 15:00:00,21.6,21.85,22.85,21.525000000000002,23.5,23.5,20.65
2013-01-13 16:00:00,21.375,22.0,23.1,21.725,23.075000000000003,23.625,20.775
2013-01-13 17:00:00,21.2,21.775,22.725,21.6,22.775,22.925,20.825
2013-01-13 18:00:00,21.275000000000002,22.125,23.225,21.6,22.5,23.150000000000002,20.975
2013-01-13 19:00:00,20.8,21.925,22.775,21.4,22.4,23.3,20.925
2013-01-13 20:00:00,20.8,21.875,22.875,21.775,22.6,23.200000000000003,21.05
2013-01-13 21:00:00,20.675,21.975,22.85,21.075000000000003,22.15,23.15,21.075
2013-01-13 22:00:00,21.025,21.9,22.3,21.6,22.349999999999998,22.9,21.05
2013-01-13 23:00:00,20.775,21.9,22.8,21.7,22.625,22.975,20.925
2013-01-14 00:00:00,20.625,21.8,22.7,21.6,22.225,23.375,20.975
2013-01-14 01:00:00,21.1,21.875,22.8,21.6,22.225,23.150000000000002,20.8
2013-01-14 02:00:00,20.575,21.975,22.8,21.6,22.175,23.15,20.8
2013-01-14 03:00:00,20.675,21.725,22.8,21.425,22.375,23.125,20.925
2013-01-14 04:00:00,20.8,21.725,22.9,21.2,22.625,23.25,20.65
2013-01-14 05:00:00,20.8,21.725,23.025,21.5,22.5,23.125,20.8
2013-01-14 06:00:00,20.925,21.775,22.950000000000003,21.35,22.275,22.925,20.8
2013-01-14 07:00:00,20.2,21.425,22.325,20.775,22.474999999999998,22.3,20.8
2013-01-14 08:00:00,20.5,21.225,22.4,20.925,22.75,22.925,20.825
2013-01-14 09:00:00,25.775000000000002,22.875,24.075000000000003,22.700000000000003,24.700000000000003,24.2,21.375
2013-01-14 10:00:00,25.8,23.925,24.05,23.25,24.975,24.85,21.775
2013-01-14 11:00:00,26.0,23.95,25.05,23.6,25.35,24.9,22.3
2013-01-14 12:00:00,27.425,24.425,25.5,23.775,25.575,25.3,22.575
2013-01-14 13:00:00,26.275,24.65,25.525,23.9,25.825,25.6,23.15
2013-01-14 14:00:00,26.375,24.075,25.575,23.85,25.05,25.35,23.825
2013-01-14 15:00:00,26.425,24.15,25.4,23.85,25.45,25.625,24.2
2013-01-14 16:00:00,24.95,23.575,25.225,23.65,25.5,25.45,24.425
2013-01-14 17:00:00,24.325,23.275,24.299999999999997,22.7,24.975,24.6,24.05
2013-01-14 18:00:00,22.55,23.25,24.35,22.25,25.275,24.85,23.525
2013-01-14 19:00:00,22.475,22.975,24.175,21.9,24.65,24.6,23.125
2013-01-14 20:00:00,22.075,22.8,23.75,21.975,24.3,24.275,22.875
2013-01-14 21:00:00,22.275,22.8,23.5,21.85,24.05,24.15,22.3
2013-01-14 22:00:00,22.1,22.525,23.525,21.825,23.75,24.375,22.0
2013-01-14 23:00:00,21.725,22.65,23.4,21.6,23.375,24.3,21.8
2013-01-15 00:00:00,21.475,22.8,23.4,21.7,23.425,23.825,21.7
2013-01-15 01:00:00,21.55,22.325,23.3,21.700000000000003,23.05,23.95,21.725
2013-01-15 02:00:00,21.45,22.25,23.5,21.85,22.825,23.95,21.6
2013-01-15 03:00:00,21.425,22.325,23.075000000000003,21.75,23.1,23.5,21.6
2013-01-15 04:00:00,21.375,22.225,23.6,21.675,23.0,23.675,21.225
2013-01-15 05:00:00,21.2,22.1,23.2,21.35,22.8,23.425,21.3
2013-01-15 06:00:00,20.975,21.85,23.15,21.6,22.6,23.55,21.075
2013-01-15 07:00:00,20.425,21.025,21.85,20.85,22.4,22.5,21.425
2013-01-15 08:00:00,19.6,21.299999999999997,22.65,20.65,22.825,23.275,21.299999999999997
2013-01-15 09:00:00,24.2,23.275,24.275,22.075,24.05,23.925,22.6
2013-01-15 10:00:00,25.525,24.075,24.45,22.925,25.1,24.925,24.45
2013-01-15 11:00:00,25.35,23.875,24.775,23.25,26.925,24.625,24.325
2013-01-15 12:00:00,24.6,23.3,23.825,22.474999999999998,26.35,25.375,23.475
2013-01-15 13:00:00,24.475,23.674999999999997,24.1,22.05,25.725,24.575000000000003,24.275
2013-01-15 14:00:00,25.725,23.925,24.7,22.625,25.65,24.425,27.924999999999997
2013-01-15 15:00:00,25.425,23.925,24.7,23.025,25.55,24.9,25.625
2013-01-15 16:00:00,24.55,23.8,25.1,23.925,26.275,25.775,24.025
2013-01-15 17:00:00,23.9,23.775,24.9,23.55,25.7,25.9,22.975
2013-01-15 18:00:00,22.725,23.275,23.775,22.825,24.875,25.35,23.025000000000002
2013-01-15 19:00:00,22.4,22.7,23.275,22.0,24.7,24.95,22.8
2013-01-15 20:00:00,21.95,22.625,24.025,22.4,24.7,25.025000000000002,22.225
2013-01-15 21:00:00,21.575,22.5,24.075,21.925,24.65,24.5,22.475
2013-01-15 22:00:00,21.575000000000003,22.5,23.375,21.9,24.35,24.7,22.125
2013-01-15 23:00:00,21.725,22.474999999999998,23.1,21.85,24.1,24.7,21.950000000000003
2013-01-16 00:00:00,21.225,22.424999999999997,23.025000000000002,21.75,23.775,23.825,21.875
2013-01-16 01:00:00,21.35,22.5,23.125,21.475,23.799999999999997,23.5,21.700000000000003
2013-01-16 02:00:00,21.475,22.4,23.5,21.55,23.4,23.925,21.450000000000003
2013-01-16 03:00:00,21.2,22.6,23.3,21.2,23.55,23.725,21.3
2013-01-16 04:00:00,21.125,22.424999999999997,23.9,21.45,23.5,23.7,21.2
2013-01-16 05:00:00,20.95,22.25,23.15,21.45,23.3,24.15,21.0
2013-01-16 06:00:00,21.125,22.1,23.075000000000003,21.6,23.1,23.4,20.474999999999998
2013-01-16 07:00:00,20.174999999999997,21.5,22.175,21.05,23.15,22.425,20.525
2013-01-16 08:00:00,19.25,21.475,22.0,20.675,22.9,22.9,20.65
2013-01-16 09:00:00,20.45,22.15,22.85,21.55,22.950000000000003,23.4,20.75
2013-01-16 10:00:00,21.975,23.1,24.075,22.35,24.025,24.2,20.15
2013-01-16 11:00:00,24.075,23.75,24.875,22.85,24.325,24.525,21.025
2013-01-16 12:00:00,25.15,23.9,24.425,22.525,24.450000000000003,24.45,20.925
2013-01-16 13:00:00,25.225,24.125,25.325,22.625,24.325,24.425,21.2
2013-01-16 14:00:00,24.575,24.75,25.775,23.125,24.65,24.35,21.625
2013-01-16 15:00:00,24.225,24.425,25.2,23.825,26.1,24.7,22.15
2013-01-16 16:00:00,23.55,24.075,24.7,23.375,25.7,24.95,22.775
2013-01-16 17:00:00,22.625,23.475,24.475,22.4,24.775,24.325,22.7
2013-01-16 18:00:00,22.05,23.025000000000002,24.55,22.275,24.425,24.05,22.2
2013-01-16 19:00:00,21.4,23.1,24.25,21.85,24.325,24.25,21.525
2013-01-16 20:00:00,21.325,22.925,23.325,21.700000000000003,24.4,24.5,21.45
2013-01-16 21:00:00,21.2,22.65,22.8,21.45,24.25,23.9,21.125
2013-01-16 22:00:00,21.05,22.5,22.8,21.325,23.9,23.475,21.45
2013-01-16 23:00:00,21.5,22.075,23.15,21.275,23.55,23.65,21.2
2013-01-17 00:00:00,21.025,22.225,23.5,21.3,23.5,23.725,21.325
2013-01-17 01:00:00,21.3,22.0,23.3,21.2,23.275,23.75,21.325
2013-01-17 02:00:00,21.2,22.025,23.625,21.425,23.425,23.9,21.2
2013-01-17 03:00:00,21.025,22.4,23.75,21.2,23.25,23.0,21.6
2013-01-17 04:00:00,21.0,22.4,23.675,21.325,23.25,23.025,21.6
2013-01-17 05:00:00,20.599999999999998,22.225,23.375,21.075,23.25,23.225,21.6
2013-01-17 06:00:00,20.875,22.025,23.5,21.075,23.1,23.325,21.6
2013-01-17 07:00:00,21.15,22.4,23.1,21.6,23.0,23.8,21.775
2013-01-17 08:00:00,21.35,22.275,23.0,21.5,23.5,23.75,22.05
